surveyID,date,Lat,Lat_abs,Lat_abs_scale,hemi,Genus_sp,plantFamily,Biome,growthForm,growthForm_simp,sizeDiameterMean,sizeDiameterMeanLog,sizeDiameterMeanLogScale,plantMean,plantMeanProp,plantMeanPropLogit,plantGini,plantGiniAdj,plantGiniAdjLogit,propPlantsHerb50,focalPlantCoverMean
Karban_Site 1_Alcea_rosea_Survey 1,5/15/20,38.549,38.549,0.092008097,N,Alcea_rosea,Malvaceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,155.1666667,5.044499808,1.463546963,4.3,0.043,-3.102603276,0.354881093,0.354881093,-0.597651867,0.283333333,27.83333333
Karban_Site 1_Wyethia_mollis_Survey 1,7/29/19,39.43208,39.43208,0.152388028,N,Wyethia_mollis,Asteraceae,Temperate Conifer Forests,HERB,Herb,40.33333333,3.697178257,0.312100156,2.266666667,0.022666667,-3.763932358,0.390466531,0.390466531,-0.4453516,0.016666667,33.44827586
Karban_Site 2_Nicotiana_attenuata_Survey 1,8/22/19,37.56422,37.56422,0.024674504,N,Nicotiana_attenuata,Solanaceae,Temperate Conifer Forests,HERB,Herb,75.5,4.324132656,0.847907396,2.916666667,0.029166667,-3.505128305,0.555447942,0.555447942,0.222707727,0.15,16.92307692
Karban_Site 3_Plantago_major_Survey 1,6/8/20,38.567,38.567,0.093238833,N,Plantago_major,Plantaginaceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,NA,NA,NA,0.383333333,0.003833333,-5.560179833,0.79513633,0.79513633,1.356168852,0.083333333,16.43333333
Karban_Site 3_Plantago_major_Survey 2,10/5/20,38.567,38.567,0.093238833,N,Plantago_major,Plantaginaceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,NA,NA,NA,1.133333333,0.011333333,-4.468608998,0.800099701,0.800099701,1.386917608,0.066666667,8.733333333
Karban_Site 4_Plantago_major_Survey 1,9/11/20,37.63288,37.63288,0.02936908,N,Plantago_major,Plantaginaceae,Temperate Conifer Forests,HERB,Herb,NA,NA,NA,2.06779661,0.020677966,-3.857791836,0.692764274,0.692764274,0.813074496,0.016666667,9.433333333
Kariya_Site 1_Asclepias_curassavica_Survey 1,6/22/20,26.179562,26.179562,-0.753742934,N,Asclepias_curassavica,Apocynaceae,"Tropical & Subtropical Grasslands, Savannas & Shrublands",HERB;SHRUB,Herb,47.66733333,3.864246328,0.45487973,3.35,0.0335,-3.36213586,0.455097394,0.455097394,-0.180095624,0.25,96.38888889
Kariya_Site 1_Crotalaria_juncea_Survey 1,6/8/20,26.342673,26.342673,-0.742590342,N,Crotalaria_juncea,Fabaceae,"Tropical & Subtropical Grasslands, Savannas & Shrublands",HERB,Herb,116.8823333,4.761167731,1.221405943,9.65,0.0965,-2.236733102,0.294575686,0.294575686,-0.873263519,0.3,71.63080438
Kariya_Site 1_Helianthus_annuus_Survey 1,6/8/20,26.34189,26.34189,-0.742643879,N,Helianthus_annuus,Asteraceae,"Tropical & Subtropical Grasslands, Savannas & Shrublands",HERB,Herb,114.8453333,4.743586296,1.206380511,11.51666667,0.115166667,-2.039018949,0.366381319,0.366381319,-0.547772677,0.266666667,64.00822273
Kariya_Site 1_Solanum_elaeagnifolium_Survey 1,6/6/20,26.265377,26.265377,-0.747875398,N,Solanum_elaeagnifolium,Solanaceae,"Tropical & Subtropical Grasslands, Savannas & Shrublands",HERB,Herb,38.48333333,3.650225247,0.271973215,37.53333333,0.375333333,-0.509403654,0.20540687,0.20540687,-1.352837454,0.366666667,45.13038187
Keasar_Site 1_Anemone_coronaria_Survey 1,2/5/20,31.42535,31.42535,-0.395066121,N,Anemone_coronaria,Ranunculaceae,Deserts & Xeric Shrublands,HERB,Herb,12.05,2.48906466,-0.720376866,0.033898305,3.38983050847458e-4,-7.989221409,0.974137931,0.974137931,3.62877553,0.016666667,4.166666667
Keasar_Site 2_Anemone_coronaria_Survey 1,2/15/20,31.824049,31.824049,-0.367805376,N,Anemone_coronaria,Ranunculaceae,"Mediterranean Forests, Woodlands & Scrub",HERB,Herb,19.57627119,2.974318179,-0.305669913,0.708333333,0.007083333,-4.942902133,0.541774676,0.541774676,0.167489151,0.013157895,2.47826087
Keasar_Site 3_Anemone_coronaria_Survey 1,3/5/20,32.599129,32.599129,-0.314809863,N,Anemone_coronaria,Ranunculaceae,"Mediterranean Forests, Woodlands & Scrub",HERB,Herb,21.83333333,3.083437854,-0.212414149,14.81463415,0.148146341,-1.749214171,0.614677313,0.614677313,0.467016305,0.016666667,10.42857143
Keasar_Site 4_Lupinus_pilosus_Survey 1,3/11/20,31.680671,31.680671,-0.377608739,N,Lupinus_pilosus,Fabaceae,"Mediterranean Forests, Woodlands & Scrub",HERB,Herb,63.06666667,4.144192368,0.694126979,6.733333333,0.067333333,-2.628392458,0.390753482,0.390753482,-0.444146096,0.015384615,15.73333333
Kersch_Site 1_Aesculus_parviflora_Survey 1,10/24/19,33.190667,33.190667,-0.274363897,N,Aesculus_parviflora,Sapindaceae,"Temperate Grasslands, Savannas & Shrublands",SHRUB;TREE,Woody,50.91836735,3.93022371,0.511265265,23.08163265,0.230816327,-1.203707517,0.343501326,0.343501326,-0.647729701,0.265306122,42.75510204
Kersch_Site 1_Ageratina_altissima_Survey 1,11/5/19,33.190767,33.190767,-0.274357059,N,Ageratina_altissima,Asteraceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,54.46666667,3.997588894,0.568836841,25.08333333,0.250833333,-1.09417277,0.315682189,0.315682189,-0.773686468,0.3,20.91666667
Kersch_Site 1_Conoclinium_coelestinum_Survey 1,11/8/19,33.273217,33.273217,-0.268719603,N,Conoclinium_coelestinum,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,63.06896552,4.144228818,0.69415813,10.51724138,0.105172414,-2.141030019,0.397584124,0.397584124,-0.415541485,0.224137931,32.89655172
Kersch_Site 1_Urera_baccifera_Survey 1,12/17/19,-29.4497,29.4497,-0.530149705,S,Urera_baccifera,Urticaceae,Tropical & Subtropical Moist Broadleaf Forests,SHRUB,Woody,28.5,3.349904087,0.015312999,4.086206897,0.040862069,-3.155832669,0.530387149,0.530387149,0.121698577,0.172413793,24.48275862
Kersch_Site 2_Vriesea_platynema_Survey 1,12/28/19,-29.372317,29.372317,-0.53544071,S,Vriesea_platynema,Bromeliaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,32.5,3.481240089,0.127555262,15.33333333,0.153333333,-1.708692871,0.358879882,0.358879882,-0.580229089,0.266666667,33.16666667
Kharou_Site 1_Asclepias_syriaca_Survey 1,8/22/19,45.33901,45.33901,0.55626993,N,Asclepias_syriaca,Apocynaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,62.11666667,4.129014337,0.681155543,3.483333333,0.034833333,-3.321726015,0.519422593,0.519422593,0.077729486,0.014925373,11.08108108
Kharou_Site 2_Quercus_garryana_Survey 1,8/9/19,48.49028,48.49028,0.771735649,N,Quercus_garryana,Fagaceae,Temperate Conifer Forests,SHRUB;TREE,Woody,11.42201975,2.435543049,-0.76611746,28,0.28,-0.944461609,0.247780468,0.247780468,-1.110485067,0.010869565,NA
Kim_Site 1_Solidago_altissima_Survey 1,8/19/19,39.1068765,39.1068765,0.130152483,N,Solidago_altissima,Asteraceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,61.83333333,4.124442593,0.677248443,7.5,0.075,-2.512305624,0.279472693,0.279472693,-0.947078726,0.266666667,33.52941176
Kim_Site 1_Verbena_hastata_Survey 1,8/19/19,39.1068765,39.1068765,0.130152483,N,Verbena_hastata,Verbenaceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,73.41666667,4.296150976,0.823993716,9.258333333,0.092583333,-2.282492595,0.329478711,0.329478711,-0.710543713,0.283333333,10.16666667
Kim_Site 1_Vernonia_baldwinii_Survey 1,8/19/19,39.1068765,39.1068765,0.130152483,N,Vernonia_baldwinii,Asteraceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,70.56666667,4.256557889,0.790156706,18.25,0.1825,-1.49950073,0.395867193,0.395867193,-0.422715269,0.266666667,8.4
Kimuyu_Site 1_Melhania_ovata_Survey 1,11/8/19,0.29301,0.29301,-2.523716481,N,Melhania_ovata,Malvaceae,"Tropical & Subtropical Grasslands, Savannas & Shrublands",HERB;SHRUB,Woody,38.56896552,3.652447951,0.27387278,2.698275862,0.026982759,-3.585203709,0.668292136,0.668292136,0.700470754,0.0125,0.85875
Kimuyu_Site 1_Solanum_incanum_Survey 1,12/3/19,0.29308,0.29308,-2.523711695,N,Solanum_incanum,Solanaceae,"Tropical & Subtropical Grasslands, Savannas & Shrublands",SHRUB,Woody,18.48333333,2.916869425,-0.354766719,3.891666667,0.038916667,-3.206638513,0.692665046,0.692665046,0.812608333,0.01,0.021428571
Komats_Site 1_Liquidambar_styraciflua_Survey 1,6/26/20,38.888389,38.888389,0.115213565,N,Liquidambar_styraciflua,Altingiaceae,"Temperate Grasslands, Savannas & Shrublands",TREE,Woody,17.1,2.839078464,-0.421248365,1.133333333,0.011333333,-4.468608998,0.720588235,0.720588235,0.947381319,0.083333333,18
Komats_Site 1_Plantago_major_Survey 1,6/23/20,38.8862238,38.8862238,0.115065521,N,Plantago_major,Plantaginaceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,8.354385965,2.122786666,-1.033405056,2.052631579,0.020526316,-3.865307611,0.558302808,0.558302808,0.234276922,0.140350877,25.38461538
Komats_Site 1_Podophyllum_peltatum_Survey 1,6/26/20,38.888389,38.888389,0.115213565,N,Podophyllum_peltatum,Berberidaceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,8.228333333,2.107583483,-1.046397988,1.1,0.011,-4.498799059,0.767334361,0.767334361,1.19332024,0.05,20
Komats_Site 1_Taraxacum_officinale_Survey 1,6/23/20,38.8862238,38.8862238,0.115065521,N,Taraxacum_officinale,Asteraceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,9.774074074,2.279733378,-0.89927539,5.259259259,0.052592593,-2.891153925,0.711666224,0.711666224,0.90349026,0.074074074,14.23076923
Krishn_Site 1_Azadirachta_indica_Survey 1,7/6/20,10.80018,10.80018,-1.805296626,N,Azadirachta_indica,Meliaceae,Deserts & Xeric Shrublands,TREE,Woody,NA,NA,NA,5.189622222,0.051896222,-2.905217969,0.242704276,0.242704276,-1.1379101,0.333333333,NA
Krishn_Site 1_Madhuca_longifolia_Survey 1,7/12/20,10.799067,10.799067,-1.805372726,N,Madhuca_longifolia,Sapotaceae,Deserts & Xeric Shrublands,TREE,Woody,NA,NA,NA,7.504122222,0.075041222,-2.51171158,0.168188061,0.168188061,-1.598523616,0.383333333,1.648333333
Krishn_Site 1_Polyalthia_longifolia_Survey 1,7/28/20,10.80088,10.80088,-1.805248764,N,Polyalthia_longifolia,Annonaceae,Deserts & Xeric Shrublands,TREE,Woody,NA,NA,NA,0.603755556,0.006037556,-5.103700203,0.124168809,0.124168809,-1.953531365,0.4,0.891583333
Krishn_Site 2_Roystonea_regia_Survey 1,7/24/20,10.799256,10.799256,-1.805359803,N,Roystonea_regia,Arecaceae,Deserts & Xeric Shrublands,TREE,Woody,NA,NA,NA,1.006777778,0.010067778,-4.588296474,0.246983253,0.246983253,-1.114766936,0.316666667,1.394
Lecomt_Site 1_Betula_alleghaniensis_Survey 1,10/28/20,46.217222,46.217222,0.616317016,N,Betula_alleghaniensis,Betulaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,NA,NA,NA,1.816666667,0.018166667,-3.989833159,0.781060488,0.781060488,1.2718571070320699,0.083333333,52.33333333
Lecomt_Site 1_Picea_rubens_Survey 1,10/29/20,46.217222,46.217222,0.616317016,N,Picea_rubens,Pinaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,NA,NA,NA,0.15,0.0015,-6.500789045,0.93220339,0.93220339,2.621038824,0.033333333,81.26666667
Lehn_Site 1_Alsophila_setosa_Survey 1,8/28/20,-28.3745,28.3745,-0.603665698,S,Alsophila_setosa,Cyatheaceae,"Tropical & Subtropical Grasslands, Savannas & Shrublands",HERB;TREE,Herb,139.0166667,4.93459383,1.369619209,2.416666667,0.024166667,-3.698317534,0.033898305,0.033898305,-3.349904087,0.483333333,NA
Lehn_Site 1_Asplenium_claussenii_Survey 1,8/29/20,-28.240956,28.240956,-0.612796668,S,Asplenium_claussenii,Aspleniaceae,"Tropical & Subtropical Grasslands, Savannas & Shrublands",HERB;TREE,Herb,32.23333333,3.473001114,0.120514075,1.708333333,0.017083333,-4.052421013,0.322033898,0.322033898,-0.744440475,0.333333333,NA
Lehn_Site 1_Campyloneurum_nitidum_Survey 1,8/29/20,-28.240956,28.240956,-0.612796668,S,Campyloneurum_nitidum,Polypodiaceae,"Tropical & Subtropical Grasslands, Savannas & Shrublands",HERB,Herb,54.25,3.993602992,0.565430414,3.041666667,0.030416667,-3.461875722,0.335500348,0.335500348,-0.68341136,0.283333333,NA
Lehn_Site 1_Ctenitis_submarginalis_Survey 1,8/28/20,-28.282264,28.282264,-0.609972265,S,Ctenitis_submarginalis,Dryopteridaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,41.46666667,3.724889892,0.33578305,2.25,0.0225,-3.771482983,0.199623352,0.199623352,-1.388650075,0.4,NA
Lehn_Site 1_Lomaridium_plumieri_Survey 1,8/28/20,-28.3745,28.3745,-0.603665698,S,Lomaridium_plumieri,Blechnaceae,"Tropical & Subtropical Grasslands, Savannas & Shrublands",HERB,Herb,NA,NA,NA,2.583333333,0.025833333,-3.629916757,0.156369601,0.156369601,-1.685492042,0.416666667,NA
Lill_Site 1_Quercus_alba_Survey 1,6/4/20,39.10069,39.10069,0.129729486,N,Quercus_alba,Fagaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,292.3448276,5.677934022,2.004891977,4.3,0.043,-3.102603276,0.240572855,0.240572855,-1.149541417,0.333333333,9.466666667
LoPres_Site 1_Adiantum_pedatum_Survey 1,10/7/19,42.718987,42.718987,0.377127825,N,Adiantum_pedatum,Pteridaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,NA,NA,NA,2.23943662,0.022394366,-3.776296933,0.638095238,0.638095238,0.56710646,0.126760563,50
LoPres_Site 1_Onoclea_sensibilis_Survey 1,9/26/19,42.718987,42.718987,0.377127825,N,Onoclea_sensibilis,Onocleaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,NA,NA,NA,15.41525424,0.154152542,-1.702396386,0.520141798,0.520141798,0.080610816,0.013888889,15.93023256
LoPres_Site 2_Asclepias_tuberosa_Survey 1,8/5/19,42.733554,42.733554,0.378123833,N,Asclepias_tuberosa,Apocynaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,5.166101695,1.64211838,-1.444193382,3.152542373,0.031525424,-3.424927909,0.674082314,0.674082314,0.726707377,0.015873016,6.5
LoPres_Site 3_Asplenium_platyneuron_Survey 1,7/7/20,42.726,42.726,0.377607334,N,Asplenium_platyneuron,Aspleniaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,24.42352941,3.195546988,-0.116603536,12.37221256,0.123722126,-1.95764512,0.509622674,0.509622674,0.03849545,0.188235294,NA
Loutha_Site 1_Amorpha_canescens_Survey 1,7/28/21,39.1077,39.1077,0.13020879,N,Amorpha_canescens,Fabaceae,"Temperate Grasslands, Savannas & Shrublands",SHRUB,Woody,40.11166667,3.691667231,0.307390328,3.141666667,0.031416667,-3.428495985,0.539450614,0.539450614,0.158131145,0.133333333,18.16326531
Loutha_Site 1_Aster_oblongifolius_Survey 1,9/24/21,39.10799,39.10799,0.130228618,N,Aster_oblongifolius,Asteraceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,16.94333333,2.829874443,-0.429114297,2.495833333,0.024958333,-3.665272437,0.432443904,0.432443904,-0.271886977,0.216666667,10
Loutha_Site 1_Echinacea_angustifolia_Survey 1,8/2/21,39.106944,39.106944,0.130157099,N,Echinacea_angustifolia,Asteraceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,15.745,2.756522855,-0.49180197,5.425,0.05425,-2.858375271,0.611445234,0.611445234,0.453391264,0.116666667,7.5
Loutha_Site 1_Kuhnia_eupatorioides_Survey 1,8/2/21,39.1077,39.1077,0.13020879,N,Kuhnia_eupatorioides,Asteraceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,28.01333333,3.332680587,5.93465562664368e-4,3.458333333,0.034583333,-3.329187917,0.512191137,0.512191137,0.048774217,0.183333333,16.33333333
Lynn_Site 1_Astragalus_alpinus_Survey 1,8/20/20,60.83111111,60.83111111,1.615530705,N,Astragalus_alpinus,Fabaceae,Tundra,HERB,Herb,7.170689655,1.970001836,-1.163977899,3.551724138,0.035517241,-3.301573705,0.636007494,0.636007494,0.558077069,0.015384615,4.916666667
Lynn_Site 1_Bistorta_vivipara_Survey 1,8/20/20,60.83111111,60.83111111,1.615530705,N,Bistorta_vivipara,Polygonaceae,Tundra,HERB,Herb,7.632258065,2.032383747,-1.110665123,5.451612903,0.054516129,-2.853200226,0.701716946,0.701716946,0.855487232,0.014084507,3.025
Lynn_Site 1_Thalictrum_alpinum_Survey 1,8/20/20,60.83111111,60.83111111,1.615530705,N,Thalictrum_alpinum,Ranunculaceae,Tundra,HERB,Herb,4.793333333,1.5672260636247899,-1.50819779,1.716666667,0.017166667,-4.047470038,0.713345401,0.713345401,0.911687732,0.014705882,3.026315789
Lynn_Site 11_Hieracium_pilosella_Survey 1,8/18/20,61.03555556,61.03555556,1.629509441,N,Hieracium_pilosella,Asteraceae,Boreal Forests/Taiga,HERB,Herb,3.21,1.166270937,-1.850861722,0.95,0.0095,-4.646918068,0.602140946,0.602140946,0.414393739,0.15,15
Lynn_Site 11_Leucanthemum_vulgare_Survey 1,8/18/20,61.03555556,61.03555556,1.629509441,N,Leucanthemum_vulgare,Asteraceae,Boreal Forests/Taiga,HERB,Herb,35.165,3.56005127,0.194908806,7.716666667,0.077166667,-2.481481063,0.480250394,0.480250394,-0.079039549,0.014492754,3.487179487
Lynn_Site 11_Veronica_officinalis_Survey 1,8/18/20,61.03527778,61.03527778,1.629490448,N,Veronica_officinalis,Plantaginaceae,Boreal Forests/Taiga,HERB,Herb,3.649206349,1.294509705,-1.741266414,1.031746032,0.01031746,-4.563546588,0.601985112,0.601985112,0.413743301,0.158730159,15
Lynn_Site 12_Hieracium_pilosella_Survey 1,8/7/20,60.69027778,60.69027778,1.605901332,N,Hieracium_pilosella,Asteraceae,Temperate Conifer Forests,HERB,Herb,5.665,1.734306894,-1.365407311,2.15,0.0215,-3.817967852,0.760346866,0.760346866,1.154582131,0.083333333,75
Lynn_Site 12_Potentilla_erecta_Survey 1,8/7/20,60.69055556,60.69055556,1.605920325,N,Potentilla_erecta,Rosaceae,Temperate Conifer Forests,HERB,Herb,14.34333333,2.663285258,-0.571484606,4.783333333,0.047833333,-2.991017343,0.507588732,0.507588732,0.030357259,0.015873016,16.12121212
Lynn_Site 12_Veronica_officinalis_Survey 1,8/7/20,60.69055556,60.69055556,1.605920325,N,Veronica_officinalis,Plantaginaceae,Temperate Conifer Forests,HERB,Herb,7.885,2.06496222,-1.082822935,0.9,0.009,-4.701489957,0.708097928,0.708097928,0.886164026,0.116666667,NA
Lynn_Site 2_Astragalus_alpinus_Survey 1,8/17/20,61.02416667,61.02416667,1.628730734,N,Astragalus_alpinus,Fabaceae,Tundra,HERB,Herb,4.124590164,1.416966661,-1.636612354,3.016393443,0.030163934,-3.470480066,0.708695652,0.708695652,0.889057581,0.098360656,10
Lynn_Site 2_Bistorta_vivipara_Survey 1,8/17/20,61.02527778,61.02527778,1.628806706,N,Bistorta_vivipara,Polygonaceae,Tundra,HERB,Herb,3.26,1.181727195,-1.837652507,4.366666667,0.043666667,-3.086521493,0.718592315,0.718592315,0.937489724,0.083333333,NA
Lynn_Site 2_Hypericum_maculatum_Survey 1,8/10/20,60.665,60.665,1.604172983,N,Hypericum_maculatum,Hypericaceae,Tundra,HERB,Herb,25.5675,3.241322014,-0.077483322,3.725,0.03725,-3.252141828,0.57769747,0.57769747,0.313328372,0.016949153,20
Lynn_Site 2_Potentilla_erecta_Survey 1,8/10/20,60.665,60.665,1.604172983,N,Potentilla_erecta,Rosaceae,Tundra,HERB,Herb,21.125,3.050457173,-0.24060007,2.416666667,0.024166667,-3.698317534,0.517475161,0.517475161,0.069929125570748693,0.016129032,28.8125
Lynn_Site 2_Sibbaldia_procumbens_Survey 1,8/30/20,61.02388889,61.02388889,1.628711741,N,Sibbaldia_procumbens,Rosaceae,Tundra,HERB,Herb,4.266666667,1.450832882,-1.607669632,2.116666667,0.021166667,-3.833933769,0.721606833,0.721606833,0.952446054,0.014492754,3.230769231
Lynn_Site 2_Veronica_officinalis_Survey 1,8/10/20,60.66527778,60.66527778,1.604191976,N,Veronica_officinalis,Plantaginaceae,Tundra,HERB,Herb,5.611666667,1.724847764,-1.373491265,1.116666667,0.011166667,-4.483592647,0.823425247,0.823425247,1.539728452,0.066666667,NA
Lynn_Site 3_Bistorta_vivipara_Survey 1,8/5/20,60.82055556,60.82055556,1.614808978,N,Bistorta_vivipara,Polygonaceae,Tundra,HERB,Herb,6.886486486,1.929561011,-1.198539403,7.337837838,0.073378378,-2.535915987,0.612134234,0.612134234,0.456292278,0.018518519,1.555555556
Lynn_Site 3_Hieracium_pilosella_Survey 1,8/5/20,60.82055556,60.82055556,1.614808978,N,Hieracium_pilosella,Asteraceae,Tundra,HERB,Herb,5.39375,1.685240876,-1.40734007,4.265625,0.04265625,-3.110988718,0.440897727,0.440897727,-0.237519478,0.013513514,14.76190476
Lynn_Site 3_Hypericum_maculatum_Survey 1,8/5/20,60.82055556,60.82055556,1.614808978,N,Hypericum_maculatum,Hypericaceae,Tundra,HERB,Herb,12.64262295,2.537073879,-0.679347268,6.114754098,0.061147541,-2.731368693,0.475067024,0.475067024,-0.099814692,0.213114754,50
Lynn_Site 3_Hypericum_maculatum_Survey 2,9/2/20,60.87527778,60.87527778,1.6185505683747199,N,Hypericum_maculatum,Hypericaceae,Tundra,HERB,Herb,12.89285714,2.556673448,-0.662597101,2.5,0.025,-3.663561646,0.659220779,0.659220779,0.659823679,0.014705882,11.8
Lynn_Site 3_Potentilla_erecta_Survey 1,8/5/20,60.82055556,60.82055556,1.614808978,N,Potentilla_erecta,Rosaceae,Tundra,HERB,Herb,13.11315789,2.573616146,-0.648117547,6.736842105,0.067368421,-2.627833867,0.500633446,0.500633446,0.002533785,0.016949153,4.85
Lynn_Site 3_Potentilla_erecta_Survey 2,9/2/20,60.87527778,60.87527778,1.6185505683747199,N,Potentilla_erecta,Rosaceae,Tundra,HERB,Herb,9.476666667,2.248832637,-0.925683755,2.583333333,0.025833333,-3.629916757,0.469655549,0.469655549,-0.12152715,0.216666667,5.733333333
Lynn_Site 3_Veronica_officinalis_Survey 1,8/5/20,60.82055556,60.82055556,1.614808978,N,Veronica_officinalis,Plantaginaceae,Tundra,HERB,Herb,4.694736842,1.54644206,-1.525960197,2.754385965,0.02754386,-3.564045344,0.6344404,0.6344404,0.551314022,0.016393443,3.151515152
Lynn_Site 3_Veronica_officinalis_Survey 2,9/2/20,60.87527778,60.87527778,1.6185505683747199,N,Veronica_officinalis,Plantaginaceae,Tundra,HERB,Herb,6.310344828,1.842190323,-1.273208066,2.431034483,0.024310345,-3.692242587,0.635187259,0.635187259,0.554535668,0.015151515,7
Lynn_Site 4_Hypericum_maculatum_Survey 1,8/6/20,60.88,60.88,1.618873447,N,Hypericum_maculatum,Hypericaceae,Tundra,HERB,Herb,12.06,2.489894191,-0.719667933,4.675,0.04675,-3.015062943,0.554092966,0.554092966,0.217221994,0.016666667,16.33333333
Lynn_Site 4_Potentilla_erecta_Survey 1,8/6/20,60.88,60.88,1.618873447,N,Potentilla_erecta,Rosaceae,Tundra,HERB,Herb,7.426666667,2.005077126,-1.134001884,2.630434783,0.026304348,-3.611364541,0.584573003,0.584573003,0.341574771,0.015873016,3.1
Lynn_Site 4_Veronica_officinalis_Survey 1,8/6/20,60.88,60.88,1.618873447,N,Veronica_officinalis,Plantaginaceae,Tundra,HERB,Herb,5.9,1.774952351,-1.330670925,3.625,0.03625,-3.280392544,0.463129973,0.463129973,-0.147748294,0.016666667,2.05
